dba,boro,building,street,zipcode,cuisine_description,violation_description,critical_flag,score,grade,grade_date,record_date
COLONNADE DINER,Staten Island,2001,HYLAN BOULEVARD,10306.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,2022-10-07T00:00:00.000,2025-05-07T06:00:15.000
RED FLAME DINER,Manhattan,67,WEST   44 STREET,10036.0,American,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,12,A,2025-01-13T00:00:00.000,2025-05-07T06:00:15.000
RED FLAME DINER,Manhattan,67,WEST   44 STREET,10036.0,American,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,12,A,2025-01-13T00:00:00.000,2025-05-07T06:00:15.000
RED FLAME DINER,Manhattan,67,WEST   44 STREET,10036.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,2025-01-13T00:00:00.000,2025-05-07T06:00:15.000
RED FLAME DINER,Manhattan,67,WEST   44 STREET,10036.0,American,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,13,A,2024-04-18T00:00:00.000,2025-05-07T06:00:15.000
RED FLAME DINER,Manhattan,67,WEST   44 STREET,10036.0,American,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,13,A,2024-04-18T00:00:00.000,2025-05-07T06:00:15.000
RED FLAME DINER,Manhattan,67,WEST   44 STREET,10036.0,American,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,2023-04-05T00:00:00.000,2025-05-07T06:00:15.000
RED FLAME DINER,Manhattan,67,WEST   44 STREET,10036.0,American,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,13,A,2023-04-05T00:00:00.000,2025-05-07T06:00:15.000
RED FLAME DINER,Manhattan,67,WEST   44 STREET,10036.0,American,"Single service article not provided.  Single service article reused or not protected from contamination when transported, stored, dispensed.  Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,13,A,2023-04-05T00:00:00.000,2025-05-07T06:00:15.000
MAGGIE'S PLACE,Manhattan,21,EAST   47 STREET,10017.0,American,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,13,A,2024-07-16T00:00:00.000,2025-05-07T06:00:15.000
MAGGIE'S PLACE,Manhattan,21,EAST   47 STREET,10017.0,American,"Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.",Not Critical,13,A,2024-07-16T00:00:00.000,2025-05-07T06:00:15.000
MAGGIE'S PLACE,Manhattan,21,EAST   47 STREET,10017.0,American,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,13,A,2024-07-16T00:00:00.000,2025-05-07T06:00:15.000
MAGGIE'S PLACE,Manhattan,21,EAST   47 STREET,10017.0,American,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,13,A,2024-07-16T00:00:00.000,2025-05-07T06:00:15.000
MAGGIE'S PLACE,Manhattan,21,EAST   47 STREET,10017.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,2024-07-16T00:00:00.000,2025-05-07T06:00:15.000
MAGGIE'S PLACE,Manhattan,21,EAST   47 STREET,10017.0,American,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10,A,2024-02-15T00:00:00.000,2025-05-07T06:00:15.000
MAGGIE'S PLACE,Manhattan,21,EAST   47 STREET,10017.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,2024-02-15T00:00:00.000,2025-05-07T06:00:15.000
MAGGIE'S PLACE,Manhattan,21,EAST   47 STREET,10017.0,American,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,12,A,2022-01-06T00:00:00.000,2025-05-07T06:00:15.000
MAGGIE'S PLACE,Manhattan,21,EAST   47 STREET,10017.0,American,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,2022-01-06T00:00:00.000,2025-05-07T06:00:15.000
BRADY'S BAR,Manhattan,1583,2 AVENUE,10028.0,American,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,2024-08-28T00:00:00.000,2025-05-07T06:00:15.000
BRADY'S BAR,Manhattan,1583,2 AVENUE,10028.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,2024-08-28T00:00:00.000,2025-05-07T06:00:15.000
BRADY'S BAR,Manhattan,1583,2 AVENUE,10028.0,American,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,2022-11-07T00:00:00.000,2025-05-07T06:00:15.000
BRADY'S BAR,Manhattan,1583,2 AVENUE,10028.0,American,"Pesticide not properly labeled or used by unlicensed individual.  Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,12,A,2022-11-07T00:00:00.000,2025-05-07T06:00:15.000
BRADY'S BAR,Manhattan,1583,2 AVENUE,10028.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,2022-11-07T00:00:00.000,2025-05-07T06:00:15.000
JIMMY'S CORNER,Manhattan,140,WEST   44 STREET,10036.0,American,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,12,A,2025-02-24T00:00:00.000,2025-05-07T06:00:15.000
JIMMY'S CORNER,Manhattan,140,WEST   44 STREET,10036.0,American,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,12,A,2025-02-24T00:00:00.000,2025-05-07T06:00:15.000
JIMMY'S CORNER,Manhattan,140,WEST   44 STREET,10036.0,American,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,4,A,2024-08-20T00:00:00.000,2025-05-07T06:00:15.000
JIMMY'S CORNER,Manhattan,140,WEST   44 STREET,10036.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,A,2024-08-20T00:00:00.000,2025-05-07T06:00:15.000
JIMMY'S CORNER,Manhattan,140,WEST   44 STREET,10036.0,American,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8,A,2023-02-14T00:00:00.000,2025-05-07T06:00:15.000
JIMMY'S CORNER,Manhattan,140,WEST   44 STREET,10036.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,2023-02-14T00:00:00.000,2025-05-07T06:00:15.000
JIMMY'S CORNER,Manhattan,140,WEST   44 STREET,10036.0,American,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,0,A,2022-08-24T00:00:00.000,2025-05-07T06:00:15.000
JIMMY'S CORNER,Manhattan,140,WEST   44 STREET,10036.0,American,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,0,A,2022-08-24T00:00:00.000,2025-05-07T06:00:15.000
JIMMY'S CORNER,Manhattan,140,WEST   44 STREET,10036.0,American,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,0,A,2022-08-24T00:00:00.000,2025-05-07T06:00:15.000
IL CORTILE RESTAURANT,Manhattan,123,MULBERRY STREET,10013.0,Italian,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,13,A,2023-08-31T00:00:00.000,2025-05-07T06:00:15.000
IL CORTILE RESTAURANT,Manhattan,123,MULBERRY STREET,10013.0,Italian,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13,A,2023-08-31T00:00:00.000,2025-05-07T06:00:15.000
DENNY'S PUB,Brooklyn,106,BEVERLY ROAD,11218.0,American,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,10,A,2024-09-24T00:00:00.000,2025-05-07T06:00:15.000
DENNY'S PUB,Brooklyn,106,BEVERLY ROAD,11218.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,2024-09-24T00:00:00.000,2025-05-07T06:00:15.000
DENNY'S PUB,Brooklyn,106,BEVERLY ROAD,11218.0,American,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,8,A,2023-01-11T00:00:00.000,2025-05-07T06:00:15.000
MARIES CRISIS CAFE,Manhattan,59,GROVE STREET,10014.0,Bottled Beverages,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9,A,2023-06-04T00:00:00.000,2025-05-07T06:00:15.000
MARIES CRISIS CAFE,Manhattan,59,GROVE STREET,10014.0,Bottled Beverages,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,2023-06-04T00:00:00.000,2025-05-07T06:00:15.000
MARIES CRISIS CAFE,Manhattan,59,GROVE STREET,10014.0,Bottled Beverages,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,13,A,2022-05-04T00:00:00.000,2025-05-07T06:00:15.000
MARIES CRISIS CAFE,Manhattan,59,GROVE STREET,10014.0,Bottled Beverages,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,2022-05-04T00:00:00.000,2025-05-07T06:00:15.000
NEW PARKWAY RESTAURANT,Brooklyn,7504,13 AVENUE,11228.0,American,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10,A,2024-10-25T00:00:00.000,2025-05-07T06:00:15.000
NEW PARKWAY RESTAURANT,Brooklyn,7504,13 AVENUE,11228.0,American,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,10,A,2024-10-25T00:00:00.000,2025-05-07T06:00:15.000
NEW PARKWAY RESTAURANT,Brooklyn,7504,13 AVENUE,11228.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,2024-10-25T00:00:00.000,2025-05-07T06:00:15.000
NEW PARKWAY RESTAURANT,Brooklyn,7504,13 AVENUE,11228.0,American,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,15,B,2023-04-24T00:00:00.000,2025-05-07T06:00:15.000
NEW PARKWAY RESTAURANT,Brooklyn,7504,13 AVENUE,11228.0,American,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,15,B,2023-04-24T00:00:00.000,2025-05-07T06:00:15.000
NEW PARKWAY RESTAURANT,Brooklyn,7504,13 AVENUE,11228.0,American,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,15,B,2023-04-24T00:00:00.000,2025-05-07T06:00:15.000
NEW PARKWAY RESTAURANT,Brooklyn,7504,13 AVENUE,11228.0,American,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,15,B,2023-04-24T00:00:00.000,2025-05-07T06:00:15.000
NEW PARKWAY RESTAURANT,Brooklyn,7504,13 AVENUE,11228.0,American,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,9,A,2022-02-01T00:00:00.000,2025-05-07T06:00:15.000
NEW PARKWAY RESTAURANT,Brooklyn,7504,13 AVENUE,11228.0,American,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,9,A,2022-02-01T00:00:00.000,2025-05-07T06:00:15.000
CAFE RIAZOR,Manhattan,245,WEST   16 STREET,10011.0,Spanish,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,12,A,2025-01-08T00:00:00.000,2025-05-07T06:00:15.000
CAFE RIAZOR,Manhattan,245,WEST   16 STREET,10011.0,Spanish,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,12,A,2025-01-08T00:00:00.000,2025-05-07T06:00:15.000
CAFE RIAZOR,Manhattan,245,WEST   16 STREET,10011.0,Spanish,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,13,A,2023-11-15T00:00:00.000,2025-05-07T06:00:15.000
CAFE RIAZOR,Manhattan,245,WEST   16 STREET,10011.0,Spanish,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,2023-11-15T00:00:00.000,2025-05-07T06:00:15.000
RAOULS,Manhattan,180,PRINCE STREET,10012.0,French,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13,A,2025-01-08T00:00:00.000,2025-05-07T06:00:15.000
RAOULS,Manhattan,180,PRINCE STREET,10012.0,French,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,13,A,2025-01-08T00:00:00.000,2025-05-07T06:00:15.000
RAOULS,Manhattan,180,PRINCE STREET,10012.0,French,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,2025-01-08T00:00:00.000,2025-05-07T06:00:15.000
RAOULS,Manhattan,180,PRINCE STREET,10012.0,French,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8,A,2024-03-05T00:00:00.000,2025-05-07T06:00:15.000
RAOULS,Manhattan,180,PRINCE STREET,10012.0,French,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,2024-03-05T00:00:00.000,2025-05-07T06:00:15.000
THE BROOK,Manhattan,111,EAST   54 STREET,10022.0,American,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5,A,2024-10-22T00:00:00.000,2025-05-07T06:00:15.000
THE BROOK,Manhattan,111,EAST   54 STREET,10022.0,American,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10,A,2023-05-02T00:00:00.000,2025-05-07T06:00:15.000
THE BROOK,Manhattan,111,EAST   54 STREET,10022.0,American,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,10,A,2023-05-02T00:00:00.000,2025-05-07T06:00:15.000
THE BROOK,Manhattan,111,EAST   54 STREET,10022.0,American,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,2022-02-15T00:00:00.000,2025-05-07T06:00:15.000
MARBELLA RESTAURANT,Queens,22033,NORTHERN BOULEVARD,11361.0,Latin American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,2024-12-08T00:00:00.000,2025-05-07T06:00:15.000
MARBELLA RESTAURANT,Queens,22033,NORTHERN BOULEVARD,11361.0,Latin American,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,2023-01-03T00:00:00.000,2025-05-07T06:00:15.000
MARBELLA RESTAURANT,Queens,22033,NORTHERN BOULEVARD,11361.0,Latin American,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,7,A,2023-01-03T00:00:00.000,2025-05-07T06:00:15.000
MARBELLA RESTAURANT,Queens,22033,NORTHERN BOULEVARD,11361.0,Latin American,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,11,A,2022-02-04T00:00:00.000,2025-05-07T06:00:15.000
MARBELLA RESTAURANT,Queens,22033,NORTHERN BOULEVARD,11361.0,Latin American,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,11,A,2022-02-04T00:00:00.000,2025-05-07T06:00:15.000
MARBELLA RESTAURANT,Queens,22033,NORTHERN BOULEVARD,11361.0,Latin American,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,2022-02-04T00:00:00.000,2025-05-07T06:00:15.000
P.J.' S,Queens,18925,UNION TURNPIKE,11366.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,2024-02-08T00:00:00.000,2025-05-07T06:00:15.000
P.J.' S,Queens,18925,UNION TURNPIKE,11366.0,American,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5,A,2022-03-10T00:00:00.000,2025-05-07T06:00:15.000
DOUBLES CLUB,Manhattan,783,5 AVENUE,10022.0,American,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,4,A,2024-11-12T00:00:00.000,2025-05-07T06:00:15.000
DOUBLES CLUB,Manhattan,783,5 AVENUE,10022.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,A,2024-11-12T00:00:00.000,2025-05-07T06:00:15.000
DOUBLES CLUB,Manhattan,783,5 AVENUE,10022.0,American,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,11,A,2022-03-09T00:00:00.000,2025-05-07T06:00:15.000
DOUBLES CLUB,Manhattan,783,5 AVENUE,10022.0,American,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,2022-03-09T00:00:00.000,2025-05-07T06:00:15.000
HATSUHANA RESTAURANT,Manhattan,17,EAST   48 STREET,10017.0,Japanese,Hot TCS food item not held at or above 140 °F.,Critical,12,A,2023-06-26T00:00:00.000,2025-05-07T06:00:15.000
HATSUHANA RESTAURANT,Manhattan,17,EAST   48 STREET,10017.0,Japanese,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,12,A,2023-06-26T00:00:00.000,2025-05-07T06:00:15.000
HATSUHANA RESTAURANT,Manhattan,17,EAST   48 STREET,10017.0,Japanese,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,2023-06-26T00:00:00.000,2025-05-07T06:00:15.000
HATSUHANA RESTAURANT,Manhattan,17,EAST   48 STREET,10017.0,Japanese,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,2022-03-24T00:00:00.000,2025-05-07T06:00:15.000
HATSUHANA RESTAURANT,Manhattan,17,EAST   48 STREET,10017.0,Japanese,Thawing procedures improper.,Not Critical,13,A,2022-03-24T00:00:00.000,2025-05-07T06:00:15.000
HATSUHANA RESTAURANT,Manhattan,17,EAST   48 STREET,10017.0,Japanese,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13,A,2022-03-24T00:00:00.000,2025-05-07T06:00:15.000
HATSUHANA RESTAURANT,Manhattan,17,EAST   48 STREET,10017.0,Japanese,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,2022-03-24T00:00:00.000,2025-05-07T06:00:15.000
HATSUHANA RESTAURANT,Manhattan,17,EAST   48 STREET,10017.0,Japanese,Hand wash sign not posted,Not Critical,13,A,2022-03-24T00:00:00.000,2025-05-07T06:00:15.000
VALENTINO'S PIZZA,Queens,7147,KISSENA BOULEVARD,11367.0,Pizza,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,12,A,2024-05-01T00:00:00.000,2025-05-07T06:00:15.000
VALENTINO'S PIZZA,Queens,7147,KISSENA BOULEVARD,11367.0,Pizza,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,12,A,2024-05-01T00:00:00.000,2025-05-07T06:00:15.000
VALENTINO'S PIZZA,Queens,7147,KISSENA BOULEVARD,11367.0,Pizza,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,2024-05-01T00:00:00.000,2025-05-07T06:00:15.000
VALENTINO'S PIZZA,Queens,7147,KISSENA BOULEVARD,11367.0,Pizza,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,0,A,2022-08-31T00:00:00.000,2025-05-07T06:00:15.000
VALENTINO'S PIZZA,Queens,7147,KISSENA BOULEVARD,11367.0,Pizza,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,0,A,2022-08-31T00:00:00.000,2025-05-07T06:00:15.000
VIAND COFFEE SHOP,Manhattan,673,MADISON AVENUE,10065.0,Greek,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,13,A,2024-08-01T00:00:00.000,2025-05-07T06:00:15.000
VIAND COFFEE SHOP,Manhattan,673,MADISON AVENUE,10065.0,Greek,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13,A,2024-08-01T00:00:00.000,2025-05-07T06:00:15.000
VIAND COFFEE SHOP,Manhattan,673,MADISON AVENUE,10065.0,Greek,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,2024-08-01T00:00:00.000,2025-05-07T06:00:15.000
VIAND COFFEE SHOP,Manhattan,673,MADISON AVENUE,10065.0,Greek,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,12,A,2023-04-18T00:00:00.000,2025-05-07T06:00:15.000
VIAND COFFEE SHOP,Manhattan,673,MADISON AVENUE,10065.0,Greek,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,12,A,2023-04-18T00:00:00.000,2025-05-07T06:00:15.000
VIAND COFFEE SHOP,Manhattan,673,MADISON AVENUE,10065.0,Greek,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,12,A,2023-04-18T00:00:00.000,2025-05-07T06:00:15.000
VIAND COFFEE SHOP,Manhattan,673,MADISON AVENUE,10065.0,Greek,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,8,A,2022-09-19T00:00:00.000,2025-05-07T06:00:15.000
VIAND COFFEE SHOP,Manhattan,673,MADISON AVENUE,10065.0,Greek,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,2022-09-19T00:00:00.000,2025-05-07T06:00:15.000
VIAND COFFEE SHOP,Manhattan,673,MADISON AVENUE,10065.0,Greek,Thawing procedures improper.,Not Critical,4,A,2022-02-01T00:00:00.000,2025-05-07T06:00:15.000
VIAND COFFEE SHOP,Manhattan,673,MADISON AVENUE,10065.0,Greek,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,A,2022-02-01T00:00:00.000,2025-05-07T06:00:15.000
STEVE'S COFFEE SHOP,Queens,4034,162 ST,11358.0,American,Live roaches in facility's food or non-food area.,Critical,13,A,2024-12-06T00:00:00.000,2025-05-07T06:00:15.000
STEVE'S COFFEE SHOP,Queens,4034,162 ST,11358.0,American,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13,A,2024-12-06T00:00:00.000,2025-05-07T06:00:15.000
STEVE'S COFFEE SHOP,Queens,4034,162 ST,11358.0,American,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13,A,2024-12-06T00:00:00.000,2025-05-07T06:00:15.000
STEVE'S COFFEE SHOP,Queens,4034,162 ST,11358.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,A,2024-07-15T00:00:00.000,2025-05-07T06:00:15.000
STEVE'S COFFEE SHOP,Queens,4034,162 ST,11358.0,American,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,8,A,2023-10-20T00:00:00.000,2025-05-07T06:00:15.000
